Temperature1,Execution1
Time(s),Temperature1(C)
0.0000,24.06
0.5000,24.07
1.0000,24.06
1.5000,24.07
2.0000,24.07
2.5000,24.07
3.0000,24.07
3.5000,24.07
4.0000,24.07
4.5000,24.07
5.0000,24.07
5.5000,24.07
6.0000,24.07
6.5000,24.07
7.0000,24.08
7.5000,24.09
8.0000,24.09
8.5000,24.09
9.0000,24.10
9.5000,24.10
10.0000,24.12
10.5000,24.12
11.0000,24.13
11.5000,24.14
12.0000,24.16
12.5000,24.18
13.0000,24.19
13.5000,24.21
14.0000,24.22
14.5000,24.25
15.0000,24.27
15.5000,24.29
16.0000,24.32
16.5000,24.35
17.0000,24.36
17.5000,24.39
18.0000,24.42
18.5000,24.45
19.0000,24.49
19.5000,24.52
20.0000,24.55
20.5000,24.59
21.0000,24.62
21.5000,24.66
22.0000,24.69
22.5000,24.73
23.0000,24.76
23.5000,24.79
24.0000,24.83
24.5000,24.86
25.0000,24.89
25.5000,24.92
26.0000,24.95
26.5000,24.98
27.0000,25.00
27.5000,25.03
28.0000,25.05
28.5000,25.08
29.0000,25.10
29.5000,25.12
30.0000,25.13
30.5000,25.16
31.0000,25.17
31.5000,25.19
32.0000,25.19
32.5000,25.21
33.0000,25.22
33.5000,25.22
34.0000,25.22
34.5000,25.23
35.0000,25.23
35.5000,25.23
36.0000,25.24
36.5000,25.24
37.0000,25.24
37.5000,25.24
38.0000,25.24
38.5000,25.24
39.0000,25.23
39.5000,25.24
40.0000,25.24
40.5000,25.23
41.0000,25.24
41.5000,25.24
42.0000,25.24
42.5000,25.25
43.0000,25.24
43.5000,25.24
44.0000,25.26
44.5000,25.27
45.0000,25.28
45.5000,25.29
46.0000,25.30
46.5000,25.30
47.0000,25.32
47.5000,25.33
48.0000,25.35
48.5000,25.37
49.0000,25.39
49.5000,25.40
50.0000,25.42
50.5000,25.44
51.0000,25.47
51.5000,25.49
52.0000,25.51
52.5000,25.54
53.0000,25.55
53.5000,25.57
54.0000,25.59
54.5000,25.62
55.0000,25.63
55.5000,25.65
56.0000,25.67
56.5000,25.69
57.0000,25.70
57.5000,25.72
58.0000,25.73
58.5000,25.75
59.0000,25.76
59.5000,25.77
60.0000,25.78
60.5000,25.78
61.0000,25.78
61.5000,25.79
62.0000,25.80
62.5000,25.80
63.0000,25.80
63.5000,25.80
64.0000,25.79
64.5000,25.79
65.0000,25.79
65.5000,25.79
66.0000,25.77
66.5000,25.77
67.0000,25.76
67.5000,25.75
68.0000,25.75
68.5000,25.74
69.0000,25.73
69.5000,25.72
70.0000,25.72
70.5000,25.71
71.0000,25.70
71.5000,25.70
72.0000,25.69
72.5000,25.69
73.0000,25.69
73.5000,25.68
74.0000,25.68
74.5000,25.69
75.0000,25.69
75.5000,25.70
76.0000,25.70
76.5000,25.71
77.0000,25.72
77.5000,25.73
78.0000,25.74
78.5000,25.75
79.0000,25.76
79.5000,25.78
80.0000,25.80
80.5000,25.81
81.0000,25.83
81.5000,25.84
82.0000,25.86
82.5000,25.88
83.0000,25.90
83.5000,25.92
84.0000,25.93
84.5000,25.95
85.0000,25.97
85.5000,25.98
86.0000,25.99
86.5000,26.01
87.0000,26.02
87.5000,26.04
88.0000,26.04
88.5000,26.06
89.0000,26.06
89.5000,26.06
90.0000,26.07
90.5000,26.08
91.0000,26.07
91.5000,26.08
92.0000,26.08
92.5000,26.08
93.0000,26.07
93.5000,26.07
94.0000,26.07
94.5000,26.06
95.0000,26.05
95.5000,26.05
96.0000,26.03
96.5000,26.03
97.0000,26.02
97.5000,26.01
98.0000,26.00
98.5000,25.99
99.0000,25.98
99.5000,25.98
100.0000,25.97
100.5000,25.96
101.0000,25.95
101.5000,25.94
102.0000,25.94
102.5000,25.94
103.0000,25.93
103.5000,25.93
104.0000,25.93
104.5000,25.93
105.0000,25.93
105.5000,25.93
106.0000,25.93
106.5000,25.95
107.0000,25.95
107.5000,25.96
108.0000,25.97
108.5000,25.98
109.0000,25.98
109.5000,26.00
110.0000,26.02
110.5000,26.03
111.0000,26.05
111.5000,26.07
112.0000,26.08
112.5000,26.10
113.0000,26.11
113.5000,26.13
114.0000,26.14
114.5000,26.16
115.0000,26.17
115.5000,26.19
116.0000,26.20
116.5000,26.22
117.0000,26.22
117.5000,26.23
118.0000,26.25
118.5000,26.25
119.0000,26.26
119.5000,26.26
120.0000,26.27
120.5000,26.27
121.0000,26.27
121.5000,26.27
122.0000,26.27
122.5000,26.27
123.0000,26.26
123.5000,26.26
124.0000,26.26
124.5000,26.24
125.0000,26.24
125.5000,26.24
126.0000,26.22
126.5000,26.21
127.0000,26.20
127.5000,26.19
128.0000,26.18
128.5000,26.16
129.0000,26.15
129.5000,26.15
130.0000,26.14
130.5000,26.13
131.0000,26.12
131.5000,26.11
132.0000,26.11
132.5000,26.10
133.0000,26.09
133.5000,26.09
134.0000,26.09
134.5000,26.09
135.0000,26.09
135.5000,26.09
136.0000,26.10
136.5000,26.10
137.0000,26.11
137.5000,26.12
138.0000,26.13
138.5000,26.14
139.0000,26.15
139.5000,26.16
140.0000,26.17
140.5000,26.19
141.0000,26.20
141.5000,26.22
142.0000,26.23
142.5000,26.25
143.0000,26.26
143.5000,26.27
144.0000,26.29
144.5000,26.31
145.0000,26.32
145.5000,26.33
146.0000,26.35
146.5000,26.36
147.0000,26.37
147.5000,26.38
148.0000,26.38
148.5000,26.39
149.0000,26.40
149.5000,26.41
150.0000,26.42
150.5000,26.42
151.0000,26.42
151.5000,26.42
152.0000,26.42
152.5000,26.42
153.0000,26.41
153.5000,26.41
154.0000,26.40
154.5000,26.40
155.0000,26.39
155.5000,26.38
156.0000,26.37
156.5000,26.36
157.0000,26.35
157.5000,26.34
158.0000,26.33
158.5000,26.32
159.0000,26.31
159.5000,26.30
160.0000,26.28
160.5000,26.28
161.0000,26.27
161.5000,26.26
162.0000,26.25
162.5000,26.26
163.0000,26.25
163.5000,26.24
164.0000,26.24
164.5000,26.24
165.0000,26.24
165.5000,26.25
166.0000,26.25
166.5000,26.25
167.0000,26.26
167.5000,26.26
168.0000,26.27
168.5000,26.28
169.0000,26.29
169.5000,26.30
170.0000,26.32
170.5000,26.33
171.0000,26.34
171.5000,26.36
172.0000,26.37
172.5000,26.39
173.0000,26.40
173.5000,26.42
174.0000,26.44
174.5000,26.45
175.0000,26.47
175.5000,26.48
176.0000,26.49
176.5000,26.50
177.0000,26.51
177.5000,26.52
178.0000,26.53
178.5000,26.54
179.0000,26.55
179.5000,26.55
180.0000,26.56
180.5000,26.57
181.0000,26.57
181.5000,26.56
182.0000,26.56
182.5000,26.57
183.0000,26.55
183.5000,26.55
184.0000,26.55
184.5000,26.53
185.0000,26.53
185.5000,26.52
186.0000,26.51
186.5000,26.50
187.0000,26.50
187.5000,26.50
188.0000,26.49
188.5000,26.47
189.0000,26.47
189.5000,26.46
190.0000,26.44
190.5000,26.43
191.0000,26.42
191.5000,26.42
192.0000,26.40
192.5000,26.40
193.0000,26.40
193.5000,26.39
194.0000,26.38
194.5000,26.36
195.0000,26.37
195.5000,26.37
196.0000,26.38
196.5000,26.39
197.0000,26.39
197.5000,26.40
198.0000,26.41
198.5000,26.41
199.0000,26.43
199.5000,26.44
200.0000,26.46
200.5000,26.48
201.0000,26.49
201.5000,26.50
202.0000,26.51
202.5000,26.53
203.0000,26.55
203.5000,26.56
204.0000,26.58
204.5000,26.59
205.0000,26.60
205.5000,26.62
206.0000,26.63
206.5000,26.64
207.0000,26.66
207.5000,26.67
208.0000,26.68
208.5000,26.69
209.0000,26.69
209.5000,26.69
210.0000,26.69
210.5000,26.70
211.0000,26.70
211.5000,26.70
212.0000,26.70
212.5000,26.69
213.0000,26.69
213.5000,26.69
214.0000,26.68
214.5000,26.67
215.0000,26.66
215.5000,26.66
216.0000,26.65
216.5000,26.63
217.0000,26.63
217.5000,26.61
218.0000,26.60
218.5000,26.59
219.0000,26.58
219.5000,26.57
220.0000,26.56
220.5000,26.55
221.0000,26.54
221.5000,26.53
222.0000,26.52
222.5000,26.52
223.0000,26.51
223.5000,26.51
224.0000,26.50
224.5000,26.51
225.0000,26.51
225.5000,26.51
226.0000,26.51
226.5000,26.52
227.0000,26.52
227.5000,26.53
228.0000,26.54
228.5000,26.55
229.0000,26.56
229.5000,26.57
230.0000,26.58
230.5000,26.60
231.0000,26.61
231.5000,26.63
232.0000,26.64
232.5000,26.66
233.0000,26.68
233.5000,26.69
234.0000,26.71
234.5000,26.72
235.0000,26.74
235.5000,26.75
236.0000,26.76
236.5000,26.77
237.0000,26.78
237.5000,26.80
238.0000,26.80
238.5000,26.81
239.0000,26.82
239.5000,26.82
240.0000,26.83
240.5000,26.83
241.0000,26.83
241.5000,26.83
242.0000,26.83
242.5000,26.83
243.0000,26.82
243.5000,26.81
244.0000,26.81
244.5000,26.80
245.0000,26.79
245.5000,26.78
246.0000,26.77
246.5000,26.76
247.0000,26.75
247.5000,26.74
248.0000,26.73
248.5000,26.71
249.0000,26.70
249.5000,26.69
250.0000,26.69
250.5000,26.67
251.0000,26.66
251.5000,26.65
252.0000,26.64
252.5000,26.64
253.0000,26.64
253.5000,26.63
254.0000,26.63
254.5000,26.62
255.0000,26.63
255.5000,26.63
256.0000,26.64
256.5000,26.63
257.0000,26.65
257.5000,26.65
258.0000,26.66
258.5000,26.66
259.0000,26.67
259.5000,26.69
260.0000,26.69
260.5000,26.71
261.0000,26.72
261.5000,26.74
262.0000,26.75
262.5000,26.77
263.0000,26.80
263.5000,26.82
264.0000,26.76
264.5000,26.83
265.0000,26.84
265.5000,26.87
266.0000,26.88
266.5000,26.92
267.0000,26.92
267.5000,26.93
268.0000,26.94
268.5000,26.95
269.0000,26.95
269.5000,26.96
270.0000,26.96
270.5000,26.97
271.0000,26.97
271.5000,26.96
272.0000,26.96
272.5000,26.96
273.0000,26.95
273.5000,26.95
274.0000,26.94
274.5000,26.93
275.0000,26.92
275.5000,26.92
276.0000,26.90
276.5000,26.89
277.0000,26.89
277.5000,26.87
278.0000,26.86
278.5000,26.84
279.0000,26.84
279.5000,26.83
280.0000,26.82
280.5000,26.81
281.0000,26.80
281.5000,26.78
282.0000,26.78
282.5000,26.77
283.0000,26.77
283.5000,26.77
284.0000,26.76
284.5000,26.76
285.0000,26.76
285.5000,26.76
286.0000,26.77
286.5000,26.77
287.0000,26.77
287.5000,26.78
288.0000,26.79
288.5000,26.80
289.0000,26.81
289.5000,26.82
290.0000,26.83
290.5000,26.85
291.0000,26.86
291.5000,26.87
292.0000,26.89
292.5000,26.90
293.0000,26.92
293.5000,26.93
294.0000,26.95
294.5000,26.97
295.0000,26.97
295.5000,26.99
296.0000,26.99
296.5000,27.01
297.0000,27.02
297.5000,27.03
298.0000,27.04
298.5000,27.05
299.0000,27.06
299.5000,27.06
300.0000,27.07
300.5000,27.07
301.0000,27.07
301.5000,27.07
302.0000,27.07
302.5000,27.07
303.0000,27.06
303.5000,27.06
304.0000,27.05
304.5000,27.04
305.0000,27.03
305.5000,27.02
306.0000,27.01
306.5000,27.00
307.0000,26.99
307.5000,26.98
308.0000,26.97
308.5000,26.96
309.0000,26.95
309.5000,26.94
310.0000,26.93
310.5000,26.92
311.0000,26.92
311.5000,26.90
312.0000,26.90
312.5000,26.89
313.0000,26.89
313.5000,26.88
314.0000,26.88
314.5000,26.88
315.0000,26.88
315.5000,26.88
316.0000,26.89
316.5000,26.89
317.0000,26.90
317.5000,26.91
318.0000,26.91
318.5000,26.92
319.0000,26.93
319.5000,26.94
320.0000,26.95
320.5000,26.97
321.0000,26.98
321.5000,26.99
322.0000,27.00
322.5000,27.02
323.0000,27.04
323.5000,27.02
324.0000,27.04
324.5000,27.05
325.0000,27.08
325.5000,27.09
326.0000,27.10
326.5000,27.11
327.0000,27.12
327.5000,27.13
328.0000,27.14
328.5000,27.15
329.0000,27.16
329.5000,27.16
330.0000,27.17
330.5000,27.16
331.0000,27.17
331.5000,27.16
332.0000,27.16
332.5000,27.16
333.0000,27.15
333.5000,27.15
334.0000,27.13
334.5000,27.13
335.0000,27.12
335.5000,27.11
336.0000,27.10
336.5000,27.09
337.0000,27.08
337.5000,27.06
338.0000,27.05
338.5000,27.04
339.0000,27.03
339.5000,27.02
340.0000,27.01
340.5000,27.00
341.0000,26.99
341.5000,26.98
342.0000,26.98
342.5000,26.97
343.0000,26.97
343.5000,26.96
344.0000,26.96
344.5000,26.96
345.0000,26.95
345.5000,26.96
346.0000,26.95
346.5000,26.96
347.0000,26.97
347.5000,26.97
348.0000,26.98
348.5000,26.99
349.0000,27.00
349.5000,27.02
350.0000,27.03
350.5000,27.04
351.0000,27.05
351.5000,27.07
352.0000,27.08
352.5000,27.09
353.0000,27.11
353.5000,27.12
354.0000,27.14
354.5000,27.15
355.0000,27.16
355.5000,27.17
356.0000,27.19
356.5000,27.20
357.0000,27.21
357.5000,27.20
358.0000,27.17
358.5000,27.21
359.0000,27.22
359.5000,27.22
360.0000,27.22
360.5000,27.23
361.0000,27.23
361.5000,27.23
362.0000,27.22
362.5000,27.22
363.0000,27.21
363.5000,27.21
364.0000,27.20
364.5000,27.19
365.0000,27.18
365.5000,27.17
366.0000,27.17
366.5000,27.15
367.0000,27.14
367.5000,27.13
368.0000,27.12
368.5000,27.11
369.0000,27.10
369.5000,27.09
370.0000,27.04
370.5000,27.03
371.0000,27.02
371.5000,27.02
372.0000,27.02
372.5000,27.01
373.0000,27.01
373.5000,27.00
374.0000,27.00
374.5000,26.99
375.0000,27.00
375.5000,26.99
376.0000,27.04
376.5000,27.05
377.0000,27.06
377.5000,27.07
378.0000,27.08
378.5000,27.08
379.0000,27.10
379.5000,27.10
380.0000,27.12
380.5000,27.07
381.0000,27.16
381.5000,27.17
382.0000,27.17
382.5000,27.19
383.0000,27.20
383.5000,27.22
384.0000,27.23
384.5000,27.25
385.0000,27.26
385.5000,27.27
386.0000,27.29
386.5000,27.30
387.0000,27.31
387.5000,27.31
388.0000,27.32
388.5000,27.33
389.0000,27.34
389.5000,27.34
390.0000,27.34
390.5000,27.34
391.0000,27.34
391.5000,27.35
392.0000,27.34
392.5000,27.34
393.0000,27.33
393.5000,27.32
394.0000,27.32
394.5000,27.31
395.0000,27.30
395.5000,27.29
396.0000,27.28
396.5000,27.26
397.0000,27.26
397.5000,27.25
398.0000,27.23
398.5000,27.22
399.0000,27.21
399.5000,27.20
400.0000,27.19
400.5000,27.17
401.0000,27.16
401.5000,27.16
402.0000,27.15
402.5000,27.13
403.0000,27.13
403.5000,27.13
404.0000,27.13
404.5000,27.12
405.0000,27.13
405.5000,27.13
406.0000,27.13
406.5000,27.14
407.0000,27.14
407.5000,27.15
408.0000,27.15
408.5000,27.16
409.0000,27.18
409.5000,27.19
410.0000,27.20
410.5000,27.21
411.0000,27.22
411.5000,27.24
412.0000,27.25
412.5000,27.27
413.0000,27.28
413.5000,27.30
414.0000,27.31
414.5000,27.32
415.0000,27.33
415.5000,27.35
416.0000,27.37
416.5000,27.37
417.0000,27.39
417.5000,27.39
418.0000,27.40
418.5000,27.41
419.0000,27.42
419.5000,27.42
420.0000,27.43
420.5000,27.43
421.0000,27.42
421.5000,27.42
422.0000,27.42
422.5000,27.42
423.0000,27.42
423.5000,27.41
424.0000,27.40
424.5000,27.40
425.0000,27.39
425.5000,27.37
426.0000,27.36
426.5000,27.35
427.0000,27.34
427.5000,27.34
428.0000,27.33
428.5000,27.31
429.0000,27.30
429.5000,27.29
430.0000,27.27
430.5000,27.27
431.0000,27.26
431.5000,27.25
432.0000,27.24
432.5000,27.23
433.0000,27.23
433.5000,27.23
434.0000,27.22
434.5000,27.22
435.0000,27.22
435.5000,27.22
436.0000,27.22
436.5000,27.24
437.0000,27.17
437.5000,27.18
438.0000,27.20
438.5000,27.21
439.0000,27.22
439.5000,27.23
440.0000,27.25
440.5000,27.25
441.0000,27.27
441.5000,27.29
442.0000,27.30
442.5000,27.32
443.0000,27.32
443.5000,27.35
444.0000,27.43
444.5000,27.44
445.0000,27.45
445.5000,27.46
446.0000,27.48
446.5000,27.48
447.0000,27.49
447.5000,27.50
448.0000,27.51
448.5000,27.51
449.0000,27.51
449.5000,27.52
450.0000,27.53
450.5000,27.53
451.0000,27.52
451.5000,27.53
452.0000,27.51
452.5000,27.51
453.0000,27.50
453.5000,27.50
454.0000,27.49
454.5000,27.49
455.0000,27.48
455.5000,27.47
456.0000,27.46
456.5000,27.45
457.0000,27.43
457.5000,27.42
458.0000,27.41
458.5000,27.39
459.0000,27.39
459.5000,27.37
460.0000,27.36
460.5000,27.35
461.0000,27.34
461.5000,27.33
462.0000,27.32
462.5000,27.32
463.0000,27.31
463.5000,27.31
464.0000,27.31
464.5000,27.30
465.0000,27.30
465.5000,27.30
466.0000,27.30
466.5000,27.30
467.0000,27.31
467.5000,27.32
468.0000,27.33
468.5000,27.33
469.0000,27.34
469.5000,27.35
470.0000,27.36
470.5000,27.38
471.0000,27.39
471.5000,27.41
472.0000,27.43
472.5000,27.43
473.0000,27.45
473.5000,27.46
474.0000,27.48
474.5000,27.48
475.0000,27.51
475.5000,27.52
476.0000,27.53
476.5000,27.54
477.0000,27.55
477.5000,27.56
478.0000,27.56
478.5000,27.57
479.0000,27.57
479.5000,27.57
480.0000,27.58
480.5000,27.58
481.0000,27.60
481.5000,27.59
482.0000,27.59
482.5000,27.59
483.0000,27.57
483.5000,27.58
484.0000,27.57
484.5000,27.56
485.0000,27.55
485.5000,27.54
486.0000,27.53
486.5000,27.52
487.0000,27.45
487.5000,27.44
488.0000,27.43
488.5000,27.42
489.0000,27.42
489.5000,27.41
490.0000,27.46
490.5000,27.42
491.0000,27.42
491.5000,27.40
492.0000,27.39
492.5000,27.39
493.0000,27.38
493.5000,27.34
494.0000,27.38
494.5000,27.38
495.0000,27.33
495.5000,27.40
496.0000,27.39
496.5000,27.40
497.0000,27.40
497.5000,27.41
498.0000,27.42
498.5000,27.43
499.0000,27.43
499.5000,27.45
500.0000,27.46
500.5000,27.47
501.0000,27.48
501.5000,27.50
502.0000,27.51
502.5000,27.52
503.0000,27.54
503.5000,27.56
504.0000,27.57
504.5000,27.58
505.0000,27.59
505.5000,27.61
506.0000,27.62
506.5000,27.63
507.0000,27.64
507.5000,27.65
508.0000,27.66
508.5000,27.67
509.0000,27.67
509.5000,27.68
510.0000,27.67
510.5000,27.68
511.0000,27.67
511.5000,27.68
512.0000,27.67
512.5000,27.67
513.0000,27.66
513.5000,27.66
514.0000,27.65
514.5000,27.64
515.0000,27.63
515.5000,27.62
516.0000,27.62
516.5000,27.59
517.0000,27.58
517.5000,27.57
518.0000,27.56
518.5000,27.55
519.0000,27.53
519.5000,27.52
520.0000,27.51
520.5000,27.51
521.0000,27.49
521.5000,27.49
522.0000,27.48
522.5000,27.47
523.0000,27.47
523.5000,27.46
524.0000,27.46
524.5000,27.45
525.0000,27.45
525.5000,27.45
526.0000,27.45
526.5000,27.45
527.0000,27.46
527.5000,27.47
528.0000,27.47
528.5000,27.48
529.0000,27.50
529.5000,27.50
530.0000,27.52
530.5000,27.53
531.0000,27.54
531.5000,27.56
532.0000,27.57
532.5000,27.58
533.0000,27.61
533.5000,27.62
534.0000,27.63
534.5000,27.65
535.0000,27.66
535.5000,27.68
536.0000,27.69
536.5000,27.70
537.0000,27.71
537.5000,27.72
538.0000,27.73
538.5000,27.74
539.0000,27.74
539.5000,27.74
540.0000,27.75
540.5000,27.75
541.0000,27.75
541.5000,27.75
542.0000,27.75
542.5000,27.75
543.0000,27.73
543.5000,27.73
544.0000,27.73
544.5000,27.71
545.0000,27.70
545.5000,27.70
546.0000,27.69
546.5000,27.68
547.0000,27.66
547.5000,27.65
548.0000,27.64
548.5000,27.63
549.0000,27.62
549.5000,27.61
550.0000,27.60
550.5000,27.59
551.0000,27.57
551.5000,27.57
552.0000,27.56
552.5000,27.56
553.0000,27.55
553.5000,27.54
554.0000,27.54
554.5000,27.53
555.0000,27.53
555.5000,27.53
556.0000,27.54
556.5000,27.54
557.0000,27.54
557.5000,27.55
558.0000,27.55
558.5000,27.57
559.0000,27.57
